,priceoff,quantity,Address,upc,zip_code,storeAddress,Store_Latitude,Store_Longitude
536,50% off,Out of Stock,"475 Rohnert Park Expy W Rohnert Park, CA",190198000000,94928,475+Rohnert+Park+Expy+W+Rohnert+Park+CA+94928,38.3461728,-122.7204316
537,50% off,Limited Stock,"3601 N Freeway Blvd Sacramento, CA",190198000000,95834,3601+N+Freeway+Blvd+Sacramento+CA+95834,38.6414409,-121.4985973
538,50% off,Out of Stock,"2505 Riverside Blvd Sacramento, CA",190198000000,95818,2505+Riverside+Blvd+Sacramento+CA+95818,38.5622853,-121.496851
539,50% off,Out of Stock,"1919 Fulton Ave Sacramento, CA",190198000000,95825,1919+Fulton+Ave+Sacramento+CA+95825,38.6010507,-121.4031147
540,50% off,Out of Stock,"10881 Olson Dr Rancho Cordova, CA",190198000000,95670,10881+Olson+Dr+Rancho+Cordova+CA+95670,38.5966143,-121.2857312
541,50% off,Out of Stock,"5837 Sunrise Blvd Citrus Heights, CA",190198000000,95610,5837+Sunrise+Blvd+Citrus+Heights+CA+95610,38.6725516,-121.2746178
542,50% off,Out of Stock,"430 Blue Ravine Rd Folsom, CA",190198000000,95630,430+Blue+Ravine+Rd+Folsom+CA+95630,38.6718623,-121.1526034
543,50% off,Out of Stock,"4400 Town Center Blvd El Dorado Hills, CA",190198000000,95762,4400+Town+Center+Blvd+El+Dorado+Hills+CA+95762,38.6504141,-121.0618752
544,50% off,Out of Stock,"1925 Douglas Blvd Roseville, CA",190198000000,95661,1925+Douglas+Blvd+Roseville+CA+95661,38.7461199,-121.2542312
545,50% off,Out of Stock,"10451 Fairway Dr Roseville, CA",190198000000,95678,10451+Fairway+Dr+Roseville+CA+95678,38.7917848,-121.2906531
546,50% off,Out of Stock,"5104 Commons Dr Rocklin, CA",190198000000,95677,5104+Commons+Dr+Rocklin+CA+95677,38.80445,-121.2091536
547,25% off,Out of Stock,"5001 Madison Ave Sacramento, CA",190198000000,95841,5001+Madison+Ave+Sacramento+CA+95841,38.6621453,-121.3486235
548,50% off,Out of Stock,"950 Groveland Ln Lincoln, CA",190198000000,95648,950+Groveland+Ln+Lincoln+CA+95648,38.8699549,-121.3042972
549,50% off,Out of Stock,"2700 Bell Rd Auburn, CA",190198000000,95603,2700+Bell+Rd+Auburn+CA+95603,38.9430384,-121.0953101
550,50% off,Out of Stock,"1153 Butte House Rd Yuba City, CA",190198000000,95991,1153+Butte+House+Rd+Yuba+City+CA+95991,39.1460905,-121.6320534
